"rating","review"
"5","Eve kadar getirdikleri icin kullanmaya basladigim bir uygulamaydi ancak zaman icerisinde marketlerde asla bulamadigim taze sebze meyve reyonlarindan vazgecemez olduk. En buyuk korkum gelenlerin icerisinde curuk bozuk ya da ezik olursaydu ancak yaptiklari ozenli paketleme ve urun secimlerindeki tazel...Yorumun TamamıEve kadar getirdikleri icin kullanmaya basladigim bir uygulamaydi ancak zaman icerisinde marketlerde asla bulamadigim taze sebze meyve reyonlarindan vazgecemez olduk. En buyuk korkum gelenlerin icerisinde curuk bozuk ya da ezik olursaydu ancak yaptiklari ozenli paketleme ve urun secimlerindeki tazeligine gercekten hayraniz hic tereddutsuz sebze meyvemizi ve diger market urunlerini gercekten market fiyatina hatta bazen kampanyalarla daha uyguna aliyoruz. Getiren arkadaslar da fazlasiyla kibarlar."
"5","Ilk defa bu uygulamayi kullandim o yuzden endiseliydim.Urunlerim istedigim saate teslim oldu ve hijyen kurallarina uygundu ayri ayri paketliydi bu benim icin ckk onemliydi. Urunler de gayet guzel tazeydi. Cok tesekkurler .. Bundan sonra markete cikıp yorulmaya değmez . Hatta benim aldigim sebzeden d...Yorumun TamamıIlk defa bu uygulamayi kullandim o yuzden endiseliydim.Urunlerim istedigim saate teslim oldu ve hijyen kurallarina uygundu ayri ayri paketliydi bu benim icin ckk onemliydi. Urunler de gayet guzel tazeydi. Cok tesekkurler .. Bundan sonra markete cikıp yorulmaya değmez . Hatta benim aldigim sebzeden daha tazeydi😊 butun calisanlara sonsuz tesekkurler"
"1","Hakkınızda gerekli şikayet de bulunduk çünkü sadece ankara istanbul ve kocaeli içinmiş bu uygulama. Madem öyle neden bunu belirtmiyor sunuz. Boşuna indirdik neyse aldatmak ceza ister ve emin olun ben çok iyi bir avukatım. Sadece bekleyin"
"5","Gayet güzel bir uygulama,fiyat olarak da market fiyatlarıyla aynı, üzerine fiyat koyalım dememişler👍sadece stokta bazen sıkıntı olabiliyor, o da bugünlerde yaşanan sıkıntıdan olsa gerek"
"3","Yogunluk da olsa son dakika haber vermeleri yine de ertesi gun gelse bile soylenen zamanda gelmemesi bi eksi yön çünkü 4 gün onceden sipariş gününü tarihini yogunlugunuza gore sectirmeniz gerekiyor daha fazla para kazanmak icin olmucak siparisleri öne almış gbi gorunmenin bir anlamı yok"
"1","Siparişim eksik geldi müşteri hizmetlerine bağlandım. Ya para iadesi ya ürünü getirin. Bakalım ürün gelcekmiş. Bekliyorum."
"5","Covid 19 salgını esnasında hizmetinizi devam ettirdiğiniz için çok teşekkür ederim siparişlerimiz geç saatlerde bile olsa geldi risk altında geç saatlere kadar çalışan bu gençler umarım maddi olarakta ödüllendirilir."
"4","Uygulama güzel fakat az işçi çalıştırıyorlar , telefon ile size ulaşamazlarsa siparişiniz iptal ediliyor ve teslimat saatlerine uymayıp siparişi istediğiniz saatte getiremiyorlar."
"3","Henüz çok yeni olmasından dolayı çeşitli aksaklıklar olabiliyor. Özellikle ürün çeşitliliği arttırılmalı ve son kullanma tarihi yakın olan ürünler müşteriye gönderilmemeli. Migrosa rakip çıkmış olması olumlu."
"2","Aslında güzel bir uygulama ama son kullanma tarihlerine dikkat etmek lazım. 6-7 tane kornet aldım. Tadı bir değişik külah kısmı yumuşaktı. Baktığım da son kullanma tarihi geçmiş. Çöpe attık."
"5","Gerçekten çok avantajlı ve kullanışlı. İstediğiniz ürün istediğiniz saatte evinizde. Her güne özel indirimler var. Müşteri hizmetleri her değerlendirmenize geri dönüş yapıyor. Madur olmadan normal fiyatının iki katı olmadan alışveriş yapıyorsunuz <3"
"1","250 gr şili biber 6 tl bu nasıl bir soygunculuktur da 1 ay önce 11 tl 1 kg aldım %100 zam Getir ve iste gelsin tamamen soygunculuktur uzak durun ilk uye olurken indirim uygun fiyatlı urunler biraz alış veriş yapınca kanpanya indirim vs versiklerin 100 % geri alıyorlar tamamen göz boyama soyma taktiy...Yorumun Tamamı250 gr şili biber 6 tl bu nasıl bir soygunculuktur da 1 ay önce 11 tl 1 kg aldım %100 zam Getir ve iste gelsin tamamen soygunculuktur uzak durun ilk uye olurken indirim uygun fiyatlı urunler biraz alış veriş yapınca kanpanya indirim vs versiklerin 100 % geri alıyorlar tamamen göz boyama soyma taktiyi"
"1","Asla sipariş teslimat zamanları yok. 4 gün sonraya randevu veriyor. 0 yıldız olmadığı için 1 yıldız."
"1","60 TL minimum tutar mı olur kardeşim. İstemem gelmesin. Rakip daha iyi GETİRiyor."
"1","Berbat bir uygulama. 60 lira altında sipariş kabul etmiyor. En erken yarın gönderiyor. Böyle bir şey yapacaksanız hiç yapmayın daha iyi."
"5","Belli kurallar çerçevesinde ihtiyaçlarınızı gayet profesyonel şekilde karşılayan teslimat saatine ve belirtilen kriterlere riayet eden bir şirket ilk kez sipariş vermeme rağmen memnun kaldım teşekkürler.."
"3","Bilerek 3ledim en dibe sokmasınlar yorumu, 5 para etmez bişey, yalandan reklam koyuyorlar ama kullanmak için bin bir yol istiyor, getir kullanan kullansın gerisi boş hikaye"
"1","bi siz mi akıllısınız? neden google play açıklama bölümünde hangi iller arasında geçerli olduğunu yazmıyorsunuz? getir uygulamasında yazıyor. indirdim ve kendi ilimde hizmetiniz olmadığını öğrendim. siz de kişisel bilgilerimi almış oldunuz. böyle şark kurnazı bir stratejiye yazıklar olsun"
"1","3 paket bebek bezi sipariş ettim. Ikisi 3 beden birisi 4 beden olmak üzere.. bana gelen 6 numara bez. Napcam ben 6 numara bezi. Üstelik eksik geldi bezin birisi yok. Şimdi ben bunu nasıl değiştircem. Birisi bana yardımcı olabilir mi. Hem yanlış ürün hem eksik.."
"2","O kadar kurdum liste oluşturdum adresi gir diyince ""Ankara'daki bu bölgeye teslimat yok"" dedi.. OYSA, ilk adım olarak adresi isteyip, sonrasında adres geçerliyse alisveris liste aşamasına geçmeniz bu sorunu ortadan kaldiracaktir.. Kolaylıklar dilerim"
"5","Evet bu aralar yogunlar , siparişimi gece 12 den sonra oluşturuyorum sıcak simitine kadar getiriyorlar arada yanlış gelebiliyor olsun,çalışanlara çok teşekkür ederim onlarda kahraman bizim için onlarada alkış"
"1","Daha önce iyi demiştim ama patates fiyatını 9 40 gördükten sonra siliyorum. Programı aynı patatese heryer de 3 lira ama sizde. 9.40 yazık"
"5","Yaklaşık bir sene önce bölgeme hizmet verilmediği için kaldırmıştım bu gün ardarda iki sipariş verdim ve ikisi de tek seferde geldi. 25kr olan poşetlerine hayran kaldım zira marketlerden aldığımız poşetler kapıdan çıkmadan yırtılıyor... Tavsiye edilir."
"5","Güzel bir çalışma. Ancak ikinci alışveriş yapmak istediğimde en az 60 liralık ürün almalısınız ücretsiz kargo için yazıyor. Ücretsiz kargo için bu rakam çok geldi. İkinci alışverişi yapmadım. Bu seviyenin düşürülmesi lazım."
"5","Oturduğum yere tek gönderim yapan firma. Çok teşekkürler. Getir, BanaBi, diğer uygulamaların hiçbiri en tanınan semte gönderim yapmazken sadece ISTEGELSIN buraya hizmet veriyor. Emeklerinize sağlık."
"1","Ne zaman birşeye ihtiyacım olsa acip bakiyorum ve ne zaman girdiysem o gune siparisi getirmiyor gosteriyor. Yarin icin bi saat belirleyin diyor. Yarina lazim olsa ben alirim anasini sattiklarim. Sildim en azindan kafami karistirmiyor. Iyi ki varsin GETİR!"
"5","Harika bi uygulama sürekli alışveriş yapıyoruz ve hiç bi sorun yaşamadık. Çalışanlar da bi o kadar güler yüzlü ve eksiksiz, sorunsuz getiriyorlar herkese tavsiye ederim. Kampanyalar da olunca daha ne istiyeliim gönül rahatlıyla alışveriş yapabilirsiniz :)"
"5","Pazardan manavdan elle seçilen zamanda bile seçebileceğimizden çok daha güzel meyva ve sebzeler, kaliteli ve taze diğer çeşitler. Çok güzel bir hizmet."
"5","Ben çok memnun kaldım. Her şey eksiksiz ve zamanında geldi. Hepsi güzelce poşetlenmişti. Emeği geçen herkese teşekkürler. Bu zor zamanda kurtarıcı oldunuz👏🙏"
"5","Fiyatları beğendim, şişirme gelmedi. İşten eve dönerken markette kaybettiğim zamana yazık, gir çık en az yarım saat gidiyordu. 30 lira indirim kampanyası yoğunluğuna denk geldim, sipariş iki gün sonra gelecek ama yoğunluk geçince günlük alışverişimi yapabileceğimi sanıyorum. Ödeme de peşin olunca ka...Yorumun TamamıFiyatları beğendim, şişirme gelmedi. İşten eve dönerken markette kaybettiğim zamana yazık, gir çık en az yarım saat gidiyordu. 30 lira indirim kampanyası yoğunluğuna denk geldim, sipariş iki gün sonra gelecek ama yoğunluk geçince günlük alışverişimi yapabileceğimi sanıyorum. Ödeme de peşin olunca kapıda sadece teslim almak düşüyor."
"5","Ilk kez kullandım çok memnun kaldım. Siparişleri getiren beyfendi güler yüzlüydü. Ürünler soğuk zincir korunarak taşınmış bu oldukça güzel düşünülmüş. Belirttiğim saat aralığından biraz geç geldi ama akşam trafiğinde olabilecek sorunlar."
"5","istediğiniz ürünleri istediğiniz kalitede evinize kadar getiren muhteşem bir uygulama herkese tavsiye ederim. Üstelik gerektiğinde iletişime geçmeniz ve halledilmesi açısından müthiş saygılı çalışanları olan bir uygulama daha iyi yerlere geleceğinden eminim 👍"
"5","Merhabalar birşey merak ettim. Şimdi Hoşgeldin hediyesi olarak 30 tl indirim var artı olarak 250 lira üzeri alışverişlerde 50 tl anında indirim diyor. Bu iki kampanya birleştirilebiliyor mu? Bir de Fastpay kampanyanızı 1 gün daha uzatsanız ne iyi olur :)"
"1","Teslimat saati 20:00-21:00 arası seçtim. Saat 22:30 hala gelmediler. Aramasam aramayacaklar ve hala bir saat sürebilir diyorlar. O da kesin değil. Neden sipariş verirken saat aralığı seçtiriyorsunuz o zaman. Daha başlamadan bir müşteriyi kaybettiniz."
"1","12 ile 16 arası teslimat deniliyor.saat 5 oldu gelen giden Yok. dışarı çıkamıyoruz diye sipariş verdik hale bak . müşteri hizmetleri de yoğunluk var diyor o zaman bana saat vermeyecek siniz ilk defa sipariş verdim beğenmedim"
"1","İlkdefa sipariş verdim vermez olaydim.urunlerimi eksik getirmisler.fakat parayi tam aldilar. netten kartimla odeme yapmistim siparis verdiğimde.yani almadığım ürünler icin para odedim.arayip şikayet ettim.parami iade edin diye. ve ayrıca,1) ürünleri getiren adam ne maske ne eldiven kullanmıyordu 2)a...Yorumun Tamamıİlkdefa sipariş verdim vermez olaydim.urunlerimi eksik getirmisler.fakat parayi tam aldilar. netten kartimla odeme yapmistim siparis verdiğimde.yani almadığım ürünler icin para odedim.arayip şikayet ettim.parami iade edin diye. ve ayrıca,1) ürünleri getiren adam ne maske ne eldiven kullanmıyordu 2)arabasina baktim adamin arabada hicbirsekilde firma logosu bile yoktu.3)diyelimki ürünler bitmis bana acip bilgi vermeniz ve paranızı iade edicez demeniz gerekmezmiydi?? Sizi heryere yazicam"
"5","Sipariş oluşturmak biraz zor oldu ama bu gündemde çok normal. Hazırladığım listeyle ben alışverişe gitsem unuturdum birşeyler ama eksiksiz ve tam zamanında teslimat yapıldı, üstelik getiren beyefendi de gayet özenli bir şekilde teslimatını yaptı teşekkürler istegelsin 🙏"
﻿"rating","review"
"5","Arkadaşlarınızla haberleşmek hiç bu kadar hızlı olmamıştı. Arkadaşlarınızla haberleşmek hiç bu kadar hızlı olmamıştı. • Arkadaşlarınızın neler yaptığını görün • Güncellemeler, fotoğraflar ve videolar paylaşın • Arkadaşlarınız gönderilerinizi beğendiğinde veya yorum yaptığında bildirimler alın • Oyun...Yorumun TamamıArkadaşlarınızla haberleşmek hiç bu kadar hızlı olmamıştı. Arkadaşlarınızla haberleşmek hiç bu kadar hızlı olmamıştı. • Arkadaşlarınızın neler yaptığını görün • Güncellemeler, fotoğraflar ve videolar paylaşın • Arkadaşlarınız gönderilerinizi beğendiğinde veya yorum yaptığında bildirimler alın • Oyunlar oynayın ve sevdiğiniz uygulamaları kullanın • Facebook Marketplace’te yerel olarak bir şeyler alıp satın"
"1","Facebook hesabıma ulaşamıyorum. Telefonum bozulduğu için format attım. Yeniden Facebook uygulaması yükledim. Facebook şifremi hatırlamıyorum , geçici şifre gönderilen mail adresim artık kullanım dışı. Telefonuma şifre gõnderilemiyor çözüm önerisi de sunulmuyor! Bu nedenle 10 yılı aşkın süredir kulla...Yorumun TamamıFacebook hesabıma ulaşamıyorum. Telefonum bozulduğu için format attım. Yeniden Facebook uygulaması yükledim. Facebook şifremi hatırlamıyorum , geçici şifre gönderilen mail adresim artık kullanım dışı. Telefonuma şifre gõnderilemiyor çözüm önerisi de sunulmuyor! Bu nedenle 10 yılı aşkın süredir kullandığım hesabımı kaybettim."
"2","Facebook hesabıma e posta ve şifremi giriş yaptıktan sonra iki faktörlü kimlik doğrulaması için SMS kodu alacaksın o numarayı şifren olarak kullan diye uyarı geliyor fakat o kadar beklememe rağmen cep telefonuma gelen herhangi bir kod bulunmamakta. Yetkililerden acil çözüm bekliyorum. Şayet çözüm ge...Yorumun TamamıFacebook hesabıma e posta ve şifremi giriş yaptıktan sonra iki faktörlü kimlik doğrulaması için SMS kodu alacaksın o numarayı şifren olarak kullan diye uyarı geliyor fakat o kadar beklememe rağmen cep telefonuma gelen herhangi bir kod bulunmamakta. Yetkililerden acil çözüm bekliyorum. Şayet çözüm getirilmezse facebooku hayatımdan çıkaracağım her yeni bir uygulamada sorunla karşılaşıyoruz."
"5","Bhff Bir fgfggdvghhjr jyffvfbgvvkhfbjjj bir tanem anladım ama ben de. Thé Bank operates on Turkish Language Centers Climate Change Management Committee is confidential ör in foreign currency deposit funds, asset yok. Bu tür. .Bu arada sen de Yolla Giriş yapmalısınız, ne de ekonomi haberleri. Thé com...Yorumun TamamıBhff Bir fgfggdvghhjr jyffvfbgvvkhfbjjj bir tanem anladım ama ben de. Thé Bank operates on Turkish Language Centers Climate Change Management Committee is confidential ör in foreign currency deposit funds, asset yok. Bu tür. .Bu arada sen de Yolla Giriş yapmalısınız, ne de ekonomi haberleri. Thé company. Thé Bank finances, işten sonra konuşalım. Thé government permitted. Thé company, işten önemli paralar. Bu nedenle, bu yıl da Vinci. Bu da, bir yandan da memleket Meselesi Ingeborg sevgilim var m"
"5","Hhfnbfcjjxbbgvjnxjnbbbbnnnnbbtxp bir de o kadar çok sayıda vatandaş koştu Dünyanın en büyük şirketleri bu sayfada teknik direktör Mustafa Kemal atatürk Dizi gizli anahtarı bulamadı bir şey yok ki de bu konuda çok çok çok çok çok çok seviyorum ben, bu arada bir şey. Bu fiyata alabileceğim, ben tır bi...Yorumun TamamıHhfnbfcjjxbbgvjnxjnbbbbnnnnbbtxp bir de o kadar çok sayıda vatandaş koştu Dünyanın en büyük şirketleri bu sayfada teknik direktör Mustafa Kemal atatürk Dizi gizli anahtarı bulamadı bir şey yok ki de bu konuda çok çok çok çok çok çok seviyorum ben, bu arada bir şey. Bu fiyata alabileceğim, ben tır bir şey yok ki de bu konuda çok seviyorum seni seviyorum seni seviyorum seni seviyorum ben seni çok özledim seni seviyorum ben yine, ne zaman başlar ve bu gizlilik önemli olan var sayıyı, işten. Bu arad"
"3","Sn Facebook yönetimi paylaşımlarımda kimseye rencide olmadığı halde niçin iki de bir saçma sapan hesabımı kısıtlıyorsunuz. Hesap kısıtlayacağınıza paylaşım esnasında içeriğin zararlı olduğunu bildiren uyarı butonu niye koymuyorsunız? Artık vazgeçin şu hesap kısıtlamaktan. Google plusun uygulaması hi...Yorumun TamamıSn Facebook yönetimi paylaşımlarımda kimseye rencide olmadığı halde niçin iki de bir saçma sapan hesabımı kısıtlıyorsunuz. Hesap kısıtlayacağınıza paylaşım esnasında içeriğin zararlı olduğunu bildiren uyarı butonu niye koymuyorsunız? Artık vazgeçin şu hesap kısıtlamaktan. Google plusun uygulaması hiç böyle değildi? Bıktık hesap kısıtlamanızdan..."
"1","Milyar dolarlık şirketsiniz, yaptığınız uygulamaya bakın beş para etmez. Gruplarda yada watch de dolaşırken yenilenmiyor donup kalıyor. Sayfanın birazı türkçe birazı ingilizce gözüküyor. Beğenmediğin halde reklamı izlemek zorunda kalıyorsun. Saçma sapan bir uygulama. Milyar dolarlık şirketin yapabil...Yorumun TamamıMilyar dolarlık şirketsiniz, yaptığınız uygulamaya bakın beş para etmez. Gruplarda yada watch de dolaşırken yenilenmiyor donup kalıyor. Sayfanın birazı türkçe birazı ingilizce gözüküyor. Beğenmediğin halde reklamı izlemek zorunda kalıyorsun. Saçma sapan bir uygulama. Milyar dolarlık şirketin yapabildiği uygulama bu kadar oluyorsa hiç yapmayın daha iyi. Rezil bir uygulama."
"1","İki de 1 devamlı 1 mb veya 2 mb boyutunda güncelleme geliyor sizde de aynısı mı arkadaşlar Google Play Store girdiğim de güncelleme kısmına her baktığım Facebook ve Messenger güncellemesi görüyorum, bazen Facebook İngilizce'ye dönüyor dili, bide Facebook'ta bazı videolarda ekran beyaz kalıyor video ...Yorumun Tamamıİki de 1 devamlı 1 mb veya 2 mb boyutunda güncelleme geliyor sizde de aynısı mı arkadaşlar Google Play Store girdiğim de güncelleme kısmına her baktığım Facebook ve Messenger güncellemesi görüyorum, bazen Facebook İngilizce'ye dönüyor dili, bide Facebook'ta bazı videolarda ekran beyaz kalıyor video açılıyor ses var görüntü yok sizde de aynısı oluyor mu?"
